client_uuid,is_rider,language_code,signup_timestamp_utc,signup_city_id,first_eats_login_timestamp,first_eats_trip_request_timestamp_utc,lifetime_eats_orders
507d2bf3-7e0a-45e0-87f0-c9dd20b58ae6,FALSE,es-ES,2019-09-14 15:57:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
c009e4d8-2c11-4020-9c61-ba7414c057da,FALSE,es-ES,2019-08-10 17:52:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
921a13da-cba0-4a73-b93c-172c792ee8d1,TRUE,es,2019-05-15 21:08:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
933a0ad6-9a93-491a-a7c3-0273e84e9445,TRUE,es-ES,2016-10-14 12:10:00,579,2019-07-14 20:34:00,2019-07-14 20:36:00,2
dea2d6cb-2f90-4d8e-9463-cff3256bf0e6,FALSE,es-ES,2019-09-23 14:57:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
804ae2ad-f08c-4c4d-b72b-52e505a446af,FALSE,es-ES,2019-09-23 08:52:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
11650294-620c-4014-9b25-6bc9e036fbb5,FALSE,zh-CN,2019-03-17 14:45:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
e0589270-8371-4d4f-877e-80dc74491334,TRUE,es,2019-09-30 23:38:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
4f6bf91d-b6cf-451e-902a-3d20bc1a31e1,FALSE,es-ES,2019-08-14 18:17:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
365f29e4-b841-42af-bbac-cae7f505987e,FALSE,es-ES,2019-07-17 05:56:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
0c1ce881-0ffe-4e6f-964d-61deb7416c8c,TRUE,es-ES,2019-07-22 12:58:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
ab5b707e-c422-4890-b798-ff5816c7c8a6,FALSE,es-ES,2019-06-26 16:20:00,2033,2019-06-26 16:23:00,2019-06-26 17:34:00,5
7a2003d6-d4d5-42d0-9379-c37e37df5f94,FALSE,es,2018-08-20 15:16:00,230,2019-04-23 12:20:00,2019-04-29 20:33:00,16
cb579896-b669-4f57-ba32-6aa053762146,FALSE,es-ES,2019-01-23 14:52:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
79485e39-d526-4408-bd52-bed9778dd37f,FALSE,es-ES,2019-09-08 21:37:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
4a799920-4f3d-46b7-becd-8f3a6e2fffe7,FALSE,es,2019-04-14 19:52:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
3989f839-aea5-4f8e-acde-9c6fdf6b32d4,FALSE,es,2019-02-07 19:46:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
06b04add-47e0-4c2f-b3ad-401b6f5292fb,FALSE,es-ES,2018-05-28 07:01:00,230,2019-09-16 12:09:00,2019-09-16 12:09:00,15
c0b3c056-1612-4bc1-9957-ee068cb7f611,FALSE,es-ES,2019-06-24 19:33:00,2033,2019-06-24 19:34:00,2019-06-25 11:38:00,6
f66d8610-9aac-4976-ac33-4daacd8424e9,TRUE,es-ES,2016-09-21 12:28:00,51,2018-10-10 06:50:00,2019-03-20 21:37:00,28
109b6e73-70c2-4de6-8c96-1a0b6002096e,TRUE,es-ES,2017-05-02 13:24:00,16,2017-05-02 13:24:00,2017-05-02 13:29:00,99
931e8137-3993-44a7-9dc2-e33bdfd0527d,FALSE,es-ES,2019-06-28 18:13:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
d50ebbe1-fc38-4f2e-98b4-4502aad1d97f,FALSE,es-ES,2019-08-04 16:18:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
a1593069-4bda-4377-a747-fa116bd7f34e,FALSE,es-ES,2019-03-18 06:39:00,16,2019-03-18 06:41:00,2019-03-21 20:51:00,40
4812d136-d81f-47cd-8492-6ab47ff914b2,FALSE,es-ES,2019-05-23 20:35:00,2033,2019-05-23 20:35:00,2019-05-23 20:40:00,8
3eeee5dc-bdb0-4324-a6c8-95867d1e3331,FALSE,es-ES,2019-06-26 20:52:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
fba92731-3df0-4a03-87e0-6a0c871a7c22,FALSE,es-ES,2019-08-14 10:34:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
baa34e85-6552-4d5f-849d-48b39bdba8d6,FALSE,es-ES,2019-05-15 20:32:00,2033,2019-05-19 19:50:00,2019-05-19 19:50:00,14
69637340-ecb5-439a-a650-2165b4e569f5,TRUE,es-ES,2019-07-08 18:48:00,16,2019-07-08 19:20:00,2019-07-08 21:11:00,8
0e69d98f-9c19-4929-bab6-d22c4ec44f77,TRUE,es-ES,2017-11-22 14:35:00,579,2019-05-06 12:06:00,2019-05-11 17:53:00,18
cd5087fe-0ac6-4d1e-9c55-0f3f4ea3483e,FALSE,es,2019-06-21 20:52:00,2033,2019-06-21 20:52:00,2019-07-05 19:57:00,0
1a147e3d-aff1-45b5-84d2-be2cd3c2d9c2,FALSE,es-ES,2019-08-15 19:15:00,2033,2019-08-15 19:15:00,2019-08-15 19:18:00,0
1e4206f5-b5e7-4a5b-bd8b-95cde0fe81a8,FALSE,es-ES,2019-03-02 07:33:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
b7783239-9d54-4f6c-9c0e-165cfc593319,FALSE,es-ES,2019-04-27 20:01:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
53cf5138-dd55-4a86-b8e3-20166897e64e,FALSE,es-ES,2019-05-31 17:23:00,2033,2019-05-31 17:23:00,2019-05-31 17:36:00,17
21ef9697-67db-490a-8616-1eeba49320d4,FALSE,es-ES,2019-06-24 12:08:00,2032,2019-06-24 12:08:00,2019-07-24 21:06:00,6
cec349ed-b5fc-4424-912d-3244f3190145,FALSE,es-ES,2019-06-27 19:49:00,2033,2019-06-27 19:51:00,2019-06-27 19:54:00,0
542cf017-4c7f-4721-85d5-b0eb074c177c,FALSE,es-ES,2019-06-23 20:14:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
17fe4207-36c0-47d8-b243-2ea0caa052fd,FALSE,es-ES,2019-03-22 20:13:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
b2f7fee1-f2d7-4a6b-bb98-73b237093725,FALSE,es,2018-06-03 02:34:00,579,2019-08-10 18:31:00,2019-08-17 19:27:00,9
b9537aee-c901-49c3-bcad-1c5bd7ae9659,FALSE,es-ES,2019-06-09 12:44:00,2033,2019-06-09 12:44:00,2019-06-09 12:47:00,1
6fdce5bb-b022-468d-90a4-6c603cf93a86,FALSE,es-ES,2019-06-24 20:11:00,2033,2019-06-24 20:20:00,2019-06-25 17:35:00,1
859e6575-7324-4da5-af28-05bbb00ab412,FALSE,it-IT,2019-07-14 11:02:00,2033,2019-07-14 11:02:00,2019-09-22 19:43:00,40
563c63bc-8841-4953-b884-1d7747511756,TRUE,es,2019-08-22 14:15:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
4a29ad60-84ae-4bea-90e3-d1c4078631e0,FALSE,es-ES,2019-05-14 11:32:00,2033,2019-05-14 11:32:00,2019-05-14 21:45:00,0
8b397bd4-535d-4f38-864b-eade6c0e52b7,FALSE,es-ES,2019-07-17 08:19:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
fd686134-c119-41ec-ab15-b46a305afea9,TRUE,es-ES,2019-06-08 19:22:00,2033,2019-06-24 14:07:00,2019-06-24 17:52:00,0
1d4129b4-2325-4616-b297-622816134f74,TRUE,es-ES,2019-09-09 09:11:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
df475bc0-1748-4205-bf2b-ca7a806c8b39,TRUE,es-ES,2019-02-11 17:57:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
c2897553-18c4-4f6e-8c7c-5695971d6577,FALSE,es,2019-09-27 20:32:00,16,2019-09-27 20:32:00,2019-09-27 20:34:00,3
95227d49-4295-4e71-8921-391354c183ec,FALSE,en,2019-05-25 15:24:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
940d790b-157b-4c89-9d3a-0f242abb273e,FALSE,es-ES,2019-08-06 21:15:00,2033,2019-08-06 21:15:00,2019-08-06 21:31:00,0
ac144e83-616a-40ab-807f-82b2894e446a,FALSE,es-ES,2019-04-07 18:19:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
42f763d6-60b3-4907-b05a-9e055875896c,FALSE,es,2019-09-01 20:24:00,580,2019-09-01 20:24:00,2019-09-01 20:32:00,24
1f78261d-63ad-4842-b83a-06b93427fb47,FALSE,es-ES,2019-09-01 19:19:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
43bd4422-363c-4418-a507-2877a7a28b28,FALSE,es-ES,2019-06-07 14:21:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
a79e91d7-31ee-41ea-a60a-ab6f17ca63c2,FALSE,es,2019-01-23 22:09:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
d08aa94c-6f34-46a8-810a-8177de27a01a,FALSE,es-ES,2018-01-16 23:32:00,579,2019-04-24 10:16:00,2019-04-28 20:10:00,5
e3d08d4a-7912-4161-bbe6-6fb0ec60c85f,FALSE,es-ES,2019-06-26 23:22:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
308fd40c-5412-44db-90d1-edb0f9b78018,FALSE,es-ES,2019-06-26 18:46:00,2033,2019-06-26 18:46:00,2019-06-26 18:55:00,1
3a877588-062b-493f-9dd5-2dd7fbce1284,FALSE,es-ES,2019-07-08 12:08:00,2033,2019-07-08 12:08:00,2019-07-08 12:11:00,1
4c0dc520-f6d1-41e9-9c40-25914cd0e3df,FALSE,es-ES,2019-08-16 20:25:00,2033,2019-08-16 20:27:00,2019-08-16 20:35:00,1
fb287477-0862-451a-9b59-6d565cbe1311,FALSE,es-ES,2019-08-16 20:26:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
144cc841-9fc9-4592-a6b5-2396a8e56455,TRUE,es-ES,2019-06-28 17:17:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
e1266de1-3607-4f35-ab60-edbb104bc921,FALSE,es,2019-06-28 18:26:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
e79e5319-97ee-4a47-b894-ec748f357974,FALSE,es-ES,2019-04-23 22:10:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
fb9d78a9-cb48-4130-88b6-46426bfe9de0,FALSE,es-ES,2019-09-18 12:10:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
a6763b0f-408b-4510-b2d1-84e7b5f1d4a0,FALSE,es-ES,2019-01-25 20:37:00,1997,2019-05-28 15:49:00,2019-08-11 20:00:00,20
5a2ff2ff-cb49-4b36-b3f8-88b6c8fcc145,FALSE,es-ES,2019-09-17 18:58:00,2033,2019-09-17 19:10:00,2019-09-17 19:10:00,7
53b19fdf-f881-4dae-ba03-8355070cb260,FALSE,es-ES,2019-06-18 20:01:00,16,2019-06-18 20:01:00,2019-06-28 21:39:00,8
189097e5-8db7-49ca-b54b-030c32d9dd81,FALSE,es-ES,2019-07-20 18:47:00,16,2019-07-20 18:47:00,2019-07-20 19:28:00,14
a265d305-cbe2-4f44-aaf8-b711db0e1a5d,TRUE,es-ES,2016-07-19 22:49:00,576,2019-05-05 09:54:00,2019-09-02 19:57:00,27
4669221c-98cb-45b7-9448-7bc31f6be3b9,FALSE,es-ES,2019-09-28 19:06:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
22bb0ceb-e11f-4be8-a88c-487973e07ee1,TRUE,es,2019-08-04 21:44:00,2033,2019-08-04 21:44:00,2019-08-31 21:07:00,0
3feff8ab-eb6d-4395-8af7-fdd73e61946d,FALSE,es-ES,2019-06-09 18:54:00,2033,2019-06-09 18:55:00,2019-07-06 12:02:00,53
70745ab5-8095-44b8-9f9c-fa2799f3074d,FALSE,es,2019-06-18 19:33:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
2fb257b4-0474-4e32-a760-eb30a8c01e63,FALSE,es,2019-06-19 07:46:00,\N,2019-06-25 13:14:00,2019-06-29 20:16:00,1
7febcf24-5625-45ce-b111-fca00834de86,TRUE,es-ES,2019-03-23 11:17:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
7b9b1126-e57a-4bc6-8998-c99cb80c36da,TRUE,es,2017-12-23 02:11:00,16,2018-10-07 19:00:00,2018-10-07 19:02:00,34
519c6cc5-7219-408a-a32d-317ec39f0d94,FALSE,es-ES,2019-06-29 16:00:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
58e2fb9a-95b0-4eab-a4a2-6a202826cc3c,FALSE,es-ES,2019-07-14 11:30:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
5209728c-c41e-4b03-84d9-e8b120926f5a,TRUE,es,2019-01-30 17:10:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
bff86780-143f-4e8d-962f-7953e1fd36f6,FALSE,es-ES,2019-07-21 19:10:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
836d453c-9980-4ef8-9090-5171cd378663,FALSE,es-ES,2019-07-26 19:12:00,2044,2019-07-26 19:12:00,2019-07-26 19:20:00,2
7c68006d-fee5-494a-b990-b10f0301213f,FALSE,es-ES,2019-07-08 17:15:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
13050388-9bc7-423f-92d3-b34cfa51a42b,FALSE,es-ES,2019-06-24 12:26:00,16,2019-06-24 12:28:00,2019-06-24 12:31:00,15
2c268871-0747-4219-9c03-5363c600c3a1,FALSE,es-ES,2019-08-14 18:51:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
6318ce9c-8432-4ef0-be4e-8cc46a489032,FALSE,es-ES,2019-05-19 13:10:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
21aabaae-3b5c-4e30-a9ff-3b1fcb6bb43b,FALSE,es-ES,2019-06-17 10:49:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
c8bbfddc-5308-4c43-b7a4-708a654ba290,FALSE,es-ES,2019-06-23 11:04:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
c75d66c7-7387-45e1-b916-e40dfae4c6f2,FALSE,es,2019-09-09 12:19:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
a6df2843-557f-4161-8491-259b6ed0a0c8,FALSE,es-ES,2019-06-21 18:23:00,2033,2019-07-13 19:42:00,2019-07-13 19:42:00,0
2d1e2767-bf4f-49ed-9452-c36feac213b3,FALSE,es-ES,2019-07-28 19:06:00,16,2019-07-28 19:06:00,2019-07-28 19:43:00,50
813a1e8c-48e3-4b05-a242-7c98af33096e,FALSE,es-ES,2019-05-19 12:02:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
c4d83001-2039-403f-b32f-9adc4d402be2,FALSE,en,2019-01-21 10:21:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
6ca27d9d-1051-400d-9d83-f636aa97ab35,FALSE,es-ES,2019-02-10 21:13:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
a2790240-dffc-4168-8bbb-856dc1b88457,FALSE,es-ES,2019-06-14 11:41:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
ece695dc-73b9-41af-b48a-51e6d567eadd,TRUE,es-ES,2019-07-07 14:23:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
67446b1d-ddcc-4c71-921c-1a61790dde39,TRUE,es-ES,2019-05-23 21:08:00,16,2019-05-23 21:08:00,2019-05-23 21:14:00,12
464ab528-5c3c-4ff4-8050-0c8de3c3d3c3,FALSE,es,2019-04-08 14:08:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
14981c14-967f-4770-aced-c7dc92bce16e,TRUE,es-ES,2019-02-27 18:44:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
dac0dbbd-1a4c-42b1-a7c6-2af61eb502db,FALSE,es-ES,2019-07-04 17:58:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
03b336a7-8234-48e2-89a5-f2075ed929db,FALSE,es-ES,2019-06-25 21:31:00,2033,2019-06-25 21:32:00,2019-06-26 11:04:00,1
41962072-579c-4f96-8750-ae90b9f67555,FALSE,es-ES,2019-06-24 18:15:00,2033,2019-06-24 18:15:00,2019-06-24 19:09:00,1
d4ed2d35-6e64-4fe5-902c-c1bd0175fa2a,FALSE,es-ES,2019-02-16 19:39:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
76679c82-5df6-4ccd-a546-7f261a3c77d0,FALSE,es,2019-07-08 19:31:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
77995eb5-258c-47b2-9f7c-bbd764a28298,FALSE,es-ES,2019-01-15 21:55:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
a38dc56a-030a-40db-93c9-75f7a064eba5,FALSE,en,2019-07-08 10:00:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
d2271d1d-8482-4b2b-aec0-cc4510a207d3,FALSE,ro-RO,2019-06-25 17:11:00,1997,2019-06-25 17:14:00,2019-06-25 20:00:00,1
df788515-4814-4f56-b080-615eec6bca98,TRUE,es-ES,2019-05-09 01:40:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
5a9a771f-564d-4d4e-899f-6e34c97d3b23,FALSE,es-ES,2019-07-02 18:46:00,16,2019-07-02 18:46:00,2019-07-02 20:12:00,1
c2a613cc-bb27-4b17-a708-0e1467b0a941,TRUE,es-ES,2019-06-22 09:47:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
bb7a95f0-48ef-4954-b5cf-5ce410d57f7d,FALSE,es,2019-06-15 20:45:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
3c35fa1d-fa7d-4e6e-a822-42e2c1041eff,FALSE,es,2019-02-05 22:06:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
7ab1e129-8a66-4891-b064-9b9a43a33db4,FALSE,es-ES,2019-07-07 20:04:00,2033,2019-07-07 20:06:00,2019-07-07 20:22:00,0
058e017e-35cb-4c55-b630-2f31212bb353,FALSE,es-ES,2019-06-30 17:30:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
a788b8ef-e88b-4f7a-8e68-bf217847542c,TRUE,es-ES,2019-09-08 19:03:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
68495990-ea90-4105-93e4-b0992f5f151a,FALSE,es-ES,2019-06-28 12:17:00,2028,2000-01-01 01:01:00,2000-01-01 01:01:00,0
d6129c42-31e6-4c6d-a7fb-f488c2f15eab,FALSE,es-ES,2019-09-25 18:06:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
d256e664-95d6-463e-a319-d1b180d422c8,TRUE,es-ES,2018-12-14 20:53:00,16,2018-12-14 20:55:00,2018-12-15 20:08:00,29
b186322a-264c-4545-9bd3-38207c118609,TRUE,es-ES,2019-06-28 13:22:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
157381d7-cf24-4834-a7a0-c3434ae1f5e2,TRUE,es-ES,2019-06-22 10:55:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
1fc34e26-f6c1-4d56-bd78-5193f4015699,TRUE,es,2018-08-15 05:14:00,580,2019-05-13 08:25:00,2019-05-13 19:18:00,6
5cd8fb7f-b716-4a57-8373-26bd11cdbf74,FALSE,es-ES,2019-05-20 15:03:00,2033,2019-05-20 15:05:00,2019-07-01 19:07:00,1
9a3a92d4-7744-4c91-9966-9d33464014ef,FALSE,es-ES,2019-06-27 18:16:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
2a26c0b5-9548-4bc2-b519-6901501f2ecd,TRUE,es-ES,2019-06-25 20:55:00,2033,2019-06-25 20:55:00,2019-06-30 19:43:00,6
255188f1-9151-406c-b5b3-60a496333902,FALSE,es-ES,2019-08-04 10:53:00,2033,2019-08-04 10:53:00,2019-08-04 17:58:00,0
9ec0f5e0-02ec-4705-bd81-681a247e1af6,FALSE,es-ES,2019-07-16 12:52:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
48ca0a7b-0327-4db3-8ac4-6096ea5e0afe,FALSE,es-ES,2019-03-30 14:27:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
32251e73-5e18-45b2-8d03-3c829afe59df,FALSE,es-ES,2019-07-14 15:49:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
9b1a9f79-5f2a-4d1d-a68a-6ef8b277999b,FALSE,es-ES,2019-09-29 10:20:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
e80b7039-ebea-4df7-b13b-bcc01b71abdb,FALSE,es-ES,2019-07-13 18:04:00,16,2019-07-13 18:04:00,2019-08-28 19:21:00,1
1a09be17-4b52-47c7-8465-0db09db41cb4,FALSE,es,2019-05-22 19:59:00,16,2019-05-22 19:59:00,2019-05-22 20:13:00,51
a717b615-4a86-417c-821b-0b80754cd021,FALSE,es-ES,2019-06-25 19:48:00,16,2000-01-01 01:01:00,2000-01-01 01:01:00,9
ae1f0389-1c36-4d69-aa04-112deefb2c72,FALSE,en,2019-07-03 19:40:00,2033,2019-07-03 19:40:00,2019-07-03 19:47:00,0
63467995-e231-4326-8907-fffd4061e214,TRUE,es-ES,2019-01-24 14:37:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
23b7f9b6-6cea-4076-aa2c-dea913cc4b3a,TRUE,es-ES,2019-04-24 21:27:00,2044,2019-04-24 21:29:00,2019-05-05 20:16:00,50
a72993e6-46f0-41d0-a532-dbeddd641aec,FALSE,es-ES,2019-08-07 20:42:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
e7a878d3-cb0d-461c-8ff4-24668370a105,FALSE,es,2019-07-12 10:20:00,2033,2019-07-12 10:20:00,2019-07-12 10:45:00,0
584efa77-5804-4fc1-9998-a4d410581750,FALSE,es-ES,2019-05-11 20:36:00,2033,2019-05-11 20:39:00,2019-05-11 20:43:00,4
d664ae66-f1db-4577-8a17-ff281bf2d3ae,FALSE,es-ES,2019-04-24 23:36:00,2044,2000-01-01 01:01:00,2000-01-01 01:01:00,0
8a164a86-3c6f-4296-bdbc-39464aa08f72,FALSE,es-ES,2018-09-20 10:30:00,579,2019-06-25 19:13:00,2019-06-26 19:20:00,21
510f04dd-09e5-4775-b8b0-15d5b840be7d,FALSE,es-ES,2019-06-30 11:34:00,2033,2019-06-30 11:34:00,2019-06-30 11:42:00,6
79b1bf9a-e341-4114-87fa-cad9430ad710,TRUE,es-ES,2019-08-11 21:29:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
024e1273-2d65-4c3d-999a-c8b4598e5a67,FALSE,es,2019-07-11 21:55:00,2033,2019-07-21 19:01:00,2019-07-21 19:01:00,0
a5f20c28-8071-4b85-8e23-70c3ecf2536f,TRUE,es-ES,2019-04-27 16:20:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
c2cd866c-b23f-4061-8df4-dd483c308182,FALSE,es,2019-08-10 20:09:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
a8e6c0ab-6eb1-4808-9e53-3fb1805f73dd,FALSE,es-ES,2019-07-02 10:32:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
0dfa46f3-3bd7-4ae5-81b7-a75166190e90,FALSE,es-ES,2019-05-16 19:24:00,2033,2019-05-16 19:24:00,2019-05-16 19:50:00,8
119bac66-d7c4-452b-8d42-775af9f5e1ba,FALSE,es,2018-11-07 17:32:00,16,2019-05-05 21:34:00,2019-05-15 18:19:00,15
db748bfe-caf9-4a7c-8251-d6996a42e92d,FALSE,es-ES,2019-09-10 18:37:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
edf57fa0-9e80-4d19-b484-138be66dfcbe,FALSE,es-ES,2019-08-09 19:36:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
30eb42d7-0b58-4b34-86b9-c7fb1355d064,FALSE,es-ES,2016-10-19 21:18:00,32,2019-06-17 18:57:00,2019-07-14 18:20:00,1
08b9ac6f-acb5-4366-a1c7-4d939648448b,FALSE,es-ES,2019-09-15 11:34:00,2044,2019-09-15 11:34:00,2019-09-15 15:30:00,1
1c140399-1820-48fc-af4e-fa687bdeda29,TRUE,es-ES,2019-03-04 15:50:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
e35ec95e-f273-4e08-84d0-4aa042df6e15,FALSE,es-ES,2019-08-18 19:22:00,2033,2019-08-18 19:22:00,2019-08-18 19:28:00,42
8c9f2979-f6ba-45b5-9334-eb3d0f57b6e2,FALSE,es-ES,2019-09-29 19:31:00,16,2019-09-29 19:32:00,2019-09-29 19:55:00,21
e98ea700-9f8e-4195-a660-400ff98fbfdb,TRUE,es-ES,2019-08-10 17:20:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
26184421-fc53-406f-b6f5-dbb15437a779,FALSE,es-ES,2019-06-26 12:58:00,2033,2019-06-26 12:58:00,2019-06-26 13:10:00,1
167e92b0-2d7e-4862-8463-0fc165d06deb,FALSE,es,2018-12-15 05:02:00,16,2019-09-15 19:13:00,2019-09-15 19:35:00,42
197340a8-869e-40a3-98e7-39edaae9f463,FALSE,es,2018-08-06 11:19:00,579,2019-06-29 14:03:00,2019-08-07 21:16:00,29
4d4d33cd-6b34-4ea3-aef2-fde6f63da2eb,FALSE,es,2019-05-31 11:33:00,2033,2019-05-31 11:33:00,2019-05-31 11:42:00,0
c1b8dd37-ef0a-440c-9836-b322f017922f,FALSE,es-ES,2019-07-17 12:07:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
c5e3e138-2405-43cb-8230-6103706c392f,FALSE,es-ES,2019-03-31 23:42:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
ae690f30-d2de-43e3-8190-f6e906731a67,FALSE,es-ES,2019-09-19 18:01:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
53e2c259-f26e-4fc9-b1c3-38592fb9e72a,FALSE,es-ES,2019-04-28 13:13:00,2038,2019-09-15 16:27:00,2019-09-16 20:11:00,41
b3ebf878-db8f-4f61-9d10-68411fb600ee,FALSE,es,2019-09-22 20:50:00,2033,2019-09-22 20:50:00,2019-09-22 21:07:00,0
66aad756-6fec-473c-b517-f21630372db2,FALSE,es-ES,2019-06-29 13:18:00,2028,2019-06-29 13:18:00,2019-07-14 12:46:00,18
d04514a1-a364-4c90-84ba-e0052f521d6d,FALSE,es-ES,2019-08-14 20:18:00,2033,2019-08-14 20:18:00,2019-08-14 20:22:00,0
2c175155-3aed-4e60-8f49-3990dab2de07,TRUE,es-ES,2019-06-27 16:57:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
e44417e7-82cd-404e-9f80-a822c1ff77c8,TRUE,es-ES,2019-07-22 16:22:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
9540c62b-b4a9-4936-919a-4d62802f47dd,FALSE,es,2019-03-06 15:01:00,2033,2000-01-01 01:01:00,2000-01-01 01:01:00,0
fc5c7b43-3da0-4088-aaee-2df70cf1f852,TRUE,en-GB,2017-01-08 03:43:00,805,2019-06-29 18:41:00,2019-06-29 18:59:00,1
4fa4669f-477b-4005-87c8-3841407e251b,TRUE,es-ES,2016-11-20 20:34:00,579,2019-06-16 20:45:00,2019-07-16 13:35:00,11
